4.409449,2.783287
4.649654,2.836480
2.835424,3.486520
2.658461,4.406320
2.681402,5.588449
2.590117,6.295732
2.833653,6.537964
3.251677,6.253792
2.770001,6.094732
2.890156,5.699374
2.802248,5.403445
2.975278,5.076385
2.959159,4.613174
3.148860,4.742772
2.583859,4.777927
2.773818,4.813127
2.999768,4.816321
2.779820,4.299420
2.790356,4.057080
3.067412,3.888183
3.563619,4.121159
2.901942,4.027439
3.245496,4.098029
2.860905,4.161992
2.961374,3.967061
3.154843,4.198630
3.026496,4.325201
3.188847,4.311556
2.357719,4.402913
2.929752,4.328090
2.894104,4.372769
2.823026,4.301290
1.735845,4.279826
1.009328,4.504776
2.854916,4.878570
3.857956,5.012819
3.373555,5.452316
3.544830,5.748366
3.552456,5.876291
3.552772,5.804928
3.870117,5.811269
3.675083,5.720101
3.420644,5.589300
3.671526,5.393874
3.638636,5.109877
3.352376,4.434685
3.937123,4.119844
3.766308,3.796271
3.247106,3.597062
3.764999,3.309111
3.652980,3.507552
2.709356,3.686841
3.221005,3.785460
3.351425,3.918265
2.942767,3.953446
2.965941,4.148715
2.487532,4.034956
2.909869,3.941421
3.437735,3.969563
3.063353,3.991247
3.440004,3.813869
3.859879,3.642946
3.475610,3.315154
3.324478,3.079820
3.192902,3.366303
3.327814,3.541290
2.998461,3.632885
3.244546,3.796543
3.014584,3.748070
2.208989,3.744127
2.955678,3.726406
3.576268,3.683159
3.363221,3.584831
3.275410,3.321141
3.162460,3.086103
3.581569,2.876397
3.257371,3.027203
3.818232,3.114322
3.582977,3.249778
3.135982,3.310190
3.034473,3.461335
3.114347,3.459023
3.420884,3.414218
3.543830,3.305246
2.519155,3.263726
3.350881,3.174193
2.372193,3.042921
3.251433,2.912115
3.328861,2.991455
2.940363,3.066794
3.473125,3.119839
3.088986,3.166486
3.051247,3.164287
3.036489,3.160973
2.757551,3.116575
2.853549,3.068190
2.331455,3.021296
2.777149,2.924527
2.463959,2.828236
2.660626,2.890996
2.532754,3.022073
2.631042,3.066058
2.835524,3.111171
2.868934,3.175802
2.877813,3.132686
3.000700,3.132311
3.313632,3.086875
2.990408,3.042817
3.052266,2.978185
3.054786,2.889729
2.793550,2.780564
2.486682,2.876796
3.027063,2.973437
2.628577,3.020515
2.918946,3.021672
2.748621,2.973232
2.900694,2.925175
2.803612,2.877179
2.749615,2.876987
3.002847,2.876945
3.208048,2.828532
3.346524,2.780468
3.012348,2.890143
2.491500,2.934418
3.816888,2.978303
3.136934,3.023319
2.423374,3.019389
3.133170,3.019137
3.175962,2.979071
2.620506,2.889776
3.359402,2.889192
2.932916,2.828697
2.962097,2.876856
3.167141,2.924611
3.421310,2.972464
3.437654,2.925076
3.469774,2.972541
3.069813,2.925399
3.074347,2.925175
3.479256,2.876108
3.403384,2.828486
2.989417,2.780561
2.907814,2.934197
2.596585,2.975148
3.328936,3.020828
2.531686,2.977134
3.012574,2.976004
3.222449,2.933306
2.573389,2.891427
2.969782,2.890760
2.982511,2.890802
3.322669,2.846387
3.186660,2.828927
3.779267,2.828392
2.883053,2.876841
3.069078,2.877033
2.931115,2.828729
3.275304,2.828755
3.850111,2.780490
2.994824,2.780421
3.541122,2.780524
2.954465,2.780469
2.703491,2.780591
3.563097,2.780462
2.655828,2.780902
2.767644,2.846302
3.071121,2.846414
3.077771,2.846339
2.956268,2.846040
3.078320,2.846638
3.224629,2.846634
2.905813,2.780499
3.091059,2.780537
2.744502,2.780589
3.102309,2.780489
3.540450,2.780385
3.174702,2.780466
2.956291,2.780485
3.116721,2.780549
2.847481,2.780471
3.116710,2.780504
3.814793,2.780551
3.368241,2.780557
3.538028,2.780450
3.550995,2.780417
3.424812,2.780483
3.598679,2.780491
3.478318,2.780540
3.448831,2.780461
3.227070,2.780509
3.468294,2.780567
3.382053,2.780469
3.382053,2.780502
2.865328,2.780436
3.189644,2.780504
3.118721,2.780491
2.851861,2.780519
2.906345,2.780441
3.013442,2.780517
3.146949,2.780510
2.772938,2.780504
3.122268,2.780493
2.867536,2.780517
2.924409,2.780550
3.027450,2.780491
3.000551,2.780532
3.138045,2.780504
3.209725,2.780487
3.465435,2.780500
3.576371,2.780560
3.484627,2.780569
3.284569,2.780603
3.622660,2.780660
2.920077,2.780543
3.226157,2.780439
3.391148,2.780470
2.970194,2.780520
2.891259,2.780485
3.190718,2.780576
2.690234,2.780626
2.970820,2.780471
2.369774,2.780553
2.664005,2.780553
2.695937,2.780428
2.695937,2.780519
3.037897,2.780564
2.549706,2.780705
2.965919,2.780471
3.296788,2.780503
3.512822,2.780490
3.245780,2.780527
3.315683,2.780508
3.328974,2.780478
3.174144,2.780495
3.096652,2.780576
3.068904,2.780576
3.489770,2.780566
2.950262,2.846303
3.140214,2.846462
3.037146,2.846723
3.248733,2.846713
3.648711,2.780605
3.656130,2.780691
3.228118,2.780442
3.305043,2.780578
3.310863,2.780464
3.611467,2.780553
2.705055,2.780558
2.680138,2.780505
3.033143,2.780500
3.277776,2.780584
3.147234,2.780473
3.822109,2.780511
2.769603,2.780515
3.218214,2.780533
3.177901,2.780480
3.620822,2.780569
3.210557,2.780465
2.945794,2.780536
3.230898,2.780504
3.310328,2.780490
3.041571,2.780471
2.842809,2.780539
2.427863,2.780524
2.917174,2.780496
2.413509,2.780548
3.196460,2.780531
3.430881,2.780569
2.914492,2.780438
2.897852,2.780542
3.281585,2.780517
3.281585,2.780544
2.952422,2.780558
3.006034,2.780589
2.915373,2.780525
3.348902,2.780559
3.191310,2.780547
3.309685,2.780582
3.268785,2.780414
3.556990,2.780443
3.533557,2.780486
3.537156,2.780537
3.514508,2.780528
3.651482,2.780528
3.828177,2.780605
3.215759,2.780539
3.498222,2.780556
3.342648,2.780511
3.640491,2.780573
3.221645,2.780530
3.890454,2.780575
3.135180,2.780554
2.857787,2.780545
3.671378,2.780524
2.918399,2.780518
2.841840,2.780483
3.378165,2.780625
3.093771,2.780613
3.357011,2.780533
3.143606,2.780488
3.496016,2.780627
3.202836,2.780475
3.075037,2.780517
3.471618,2.780539
3.623423,2.780583
3.104039,2.780455
3.120582,2.780592
2.468252,2.780536
3.270094,2.780535
3.563102,2.780504
3.575926,2.780638
3.048986,2.780709
3.142514,2.780538
2.885742,2.780478
2.394837,2.780558
2.767557,2.780559
3.089000,2.780595
2.944571,2.780614
3.337449,2.780495
2.615634,2.780652
2.776026,2.780540
2.986157,2.780578
3.105124,2.780557
3.022741,2.780551
2.987626,2.780566
3.458107,2.780590
3.361206,2.780595
3.368249,2.780568
3.716614,2.780529
3.557037,2.780568
3.148606,2.780625
3.131817,2.780537
3.171365,2.780514
3.217088,2.780567
3.249409,2.780525
2.890518,2.780535
3.451723,2.780515
3.397326,2.780482
2.614411,2.780510
3.166632,2.780597
3.319252,2.780617
3.450451,2.780515
3.178877,2.780578
3.080264,2.780583
2.542379,2.780612
2.982174,2.780624
2.754065,2.780544
2.484755,2.780529
3.045995,2.780511
2.823481,2.780626
2.722439,2.780580
3.100661,2.780543
3.420019,2.780591
3.355531,2.780508
2.781566,2.780518
3.135705,2.780462
3.123560,2.780576
2.619402,2.780548
2.986580,2.780540
3.204580,2.780504
2.732263,2.780535
2.928488,2.780548
3.305023,2.780626
2.853172,2.780632
2.984939,2.780503
3.320277,2.780607
2.896222,2.780690
3.245114,2.780544
3.205556,2.780586
3.465102,2.780559
3.571992,2.780564
3.494334,2.780659
3.106076,2.780590
3.296665,2.780570
3.777057,2.780473
3.282989,2.780581
3.430013,2.780485
2.980060,2.780581
3.249910,2.780593
2.830507,2.780603
3.647917,2.780527
3.693012,2.780619
3.693012,2.780583
3.314743,2.780600
3.535493,2.780569
3.402692,2.780563
3.585647,2.780652
2.986128,2.780553
3.350012,2.780682
3.424406,2.780522
3.333664,2.780469
3.295966,2.780527
3.525742,2.780533
3.280241,2.780610
3.175324,2.780536
3.422675,2.780581
3.464525,2.780543
3.044811,2.780598
3.549475,2.780564
3.133134,2.780547
3.409699,2.780572
3.191880,2.780872
2.238768,2.780635
2.747427,2.780561
2.812371,2.780665
2.978417,2.780611
3.131400,2.780544
2.832516,2.780655
2.759772,2.780520
2.739224,2.780581
2.903927,2.780648
3.118385,2.780604
2.868776,2.780501
2.621176,2.780616
3.189453,2.780626
2.751351,2.780563
3.219909,2.780591
2.692444,2.780568
3.422938,2.780622
3.957971,2.780539
2.546510,2.780519
3.373589,2.780635
3.199091,2.780679
